product_id,description
25676124,"<p><span>Практичная обувь для прогулок и туризма. Конструкция</span>&nbsp;Waterproof/Combination Lasted<span> повышает износостойкость и долговечность, улучшает комф</span><span>тор. Бампер носка сделан из резины. Задник: внешний, формованный микровыдавливанием. Подкладка сделана из флиса. Система шнуровки оснащена пластиковым фиксатором.</span>Коллекция обуви: 02-12<br />
Цвет обуви черный<br />
Подходящий сезон для носки обуви: Холодное время года, зима<br />
Тип обуви: Ботинки<br />
Пол: Мужская обувь<br />
Материал верха: Натуральная кожа,Искусственный материал<br />
Внутренний материал: Утеплитель<br />
Страна разработки/дизайна: Canada<br />
Подошва: Из резины<br />
Для стельки был использован материал: Утеплитель</p>

<div class=""prop-item"">
<div class=""clear"">&nbsp;</div>
</div>

<p>Соответствие размеров обуви &quot;<b>Merrell</b>&quot; <b>Мужчины</b></p>

<table border=""1"" cellpadding=""0"" cellspacing=""0"" height=""131"" id=""AutoNumber2"" style=""border-collapse: collapse;"" width=""752"">
	<tbody>
		<tr>
			<td height=""20"" width=""45"">US</td>
			<td height=""20"" width=""33"">7</td>
			<td height=""20"" width=""33"">7,5</td>
			<td height=""20"" width=""33"">8</td>
			<td height=""20"" width=""33"">8,5</td>
			<td height=""20"" width=""33"">9</td>
			<td height=""20"" width=""33"">9,5</td>
			<td height=""20"" width=""33"">10</td>
			<td height=""20"" width=""33"">10,5</td>
			<td height=""20"" width=""33"">11</td>
			<td height=""20"" width=""33"">11,5</td>
			<td height=""20"" width=""33"">12</td>
			<td height=""20"" width=""33"">12,5</td>
			<td height=""20"" width=""33"">13</td>
			<td height=""20"" width=""33"">14</td>
		</tr>
		<tr>
			<td height=""20"" width=""45"">Euro</td>
			<td height=""20"" width=""33"">40</td>
			<td height=""20"" width=""33"">41</td>
			<td height=""20"" width=""33"">41,5</td>
			<td height=""20"" width=""33"">42</td>
			<td height=""20"" width=""33"">43</td>
			<td height=""20"" width=""33"">43,5</td>
			<td height=""20"" width=""33"">44</td>
			<td height=""20"" width=""33"">44,5</td>
			<td height=""20"" width=""33"">45</td>
			<td height=""20"" width=""33"">46</td>
			<td height=""20"" width=""33"">46,5</td>
			<td height=""20"" width=""33"">47</td>
			<td height=""20"" width=""33"">48</td>
			<td height=""20"" width=""33"">49</td>
		</tr>
		<tr>
			<td height=""20"" width=""45"">Rus</td>
			<td height=""20"" width=""33"">39</td>
			<td height=""20"" width=""33"">40</td>
			<td height=""20"" width=""33"">40,5</td>
			<td height=""20"" width=""33"">41</td>
			<td height=""20"" width=""33"">42</td>
			<td height=""20"" width=""33"">42,5</td>
			<td height=""20"" width=""33"">43</td>
			<td height=""20"" width=""33"">43,5</td>
			<td height=""20"" width=""33"">44</td>
			<td height=""20"" width=""33"">45</td>
			<td height=""20"" width=""33"">46</td>
			<td height=""20"" width=""33"">47</td>
			<td height=""20"" width=""33"">48</td>
			<td height=""20"" width=""33"">49</td>
		</tr>
		<tr>
			<td height=""20"" width=""45"">см</td>
			<td height=""20"" width=""33"">25</td>
			<td height=""20"" width=""33"">25,5</td>
			<td height=""20"" width=""33"">26</td>
			<td height=""20"" width=""33"">26,5</td>
			<td height=""20"" width=""33"">27</td>
			<td height=""20"" width=""33"">27,5</td>
			<td height=""20"" width=""33"">28</td>
			<td height=""20"" width=""33"">28,5</td>
			<td height=""20"" width=""33"">29</td>
			<td height=""20"" width=""33"">29,5</td>
			<td height=""20"" width=""33"">30</td>
			<td height=""20"" width=""33"">30,5</td>
			<td height=""20"" width=""33"">31</td>
			<td height=""20"" width=""33"">32</td>
		</tr>
	</tbody>
</table>"
25676172,"<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">Ткань масло,&nbsp;</span>размеры: S, M, L</p>"
25676176,"<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">Ткань масло,&nbsp;</span><span style=""font-size: 12.727272033691406px; line-height: 20.795454025268555px;"">размеры: S, M, L</span></p>"
25676180,"<p><span style=""font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">Ткань масло,&nbsp;</span><span style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 12.727272033691406px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.795454025268555px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); display: inline !important; float: none;"">размеры: S, M, L</span></p>"
25679410,"<p>размеры: S, M, L</p>

<p>Цвета: белый, синий</p>
"
25679414,"<p>размеры: S, M, L</p>
<p>Цвета: белый, синий</p>"
25679418,"<p>размеры: S, M, L</p>
<p>Цвета: белый, синий</p>"
25686973,"<p>размеры: S, M, L</p>"
25686978,"<p>размеры: S, M, L</p>"
25686983,"<p>размеры: S, M, L</p>"
25690187,"<p style=""margin: 0px 0px 8px; border-color: rgb(218, 157, 158); color: rgb(34, 34, 34); font-family: Arial; font-size: 13px; line-height: 18.015625px;"">&nbsp;Размеры: S, M, L.</p>

<p style=""margin: 8px 0px; border-color: rgb(218, 157, 158); color: rgb(34, 34, 34); font-family: Arial; font-size: 13px; line-height: 18.015625px;"">Цвета: Аквамарин; Синий; Темно-синий; Красный; Черный; Зеленый; Коралл.</p>"
25690281,"<p style=""margin: 0px 0px 8px; border-color: rgb(218, 157, 158); color: rgb(34, 34, 34); font-family: Arial; line-height: 18.015625px;"">&nbsp;Размеры: S, M, L.</p>

<p style=""margin: 8px 0px; border-color: rgb(218, 157, 158); color: rgb(34, 34, 34); font-family: Arial; line-height: 18.015625px;"">Цвета: Аквамарин; Синий; Темно-синий; Красный; Черный; Зеленый; Коралл.</p>"
25690282,"<p style=""margin: 0px 0px 8px; border-color: rgb(218, 157, 158); color: rgb(34, 34, 34); font-family: Arial; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 18.015625px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255);"">&nbsp;Размеры: S, M, L.</p>

<p style=""margin: 8px 0px; border-color: rgb(218, 157, 158); color: rgb(34, 34, 34); font-family: Arial; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 18.015625px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255);"">Цвета: Аквамарин; Синий; Темно-синий; Красный; Черный; Зеленый; Коралл.</p>"
25690555,"<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">Белый и золото, р</span><span style=""font-size: 12.727272033691406px; line-height: 20.795454025268555px;"">азмеры: S, M, L</span></p>"
25690558,"<p><span style=""font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">Белый и золото, р</span><span style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 12.727272033691406px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.795454025268555px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); display: inline !important; float: none;"">азмеры: S, M, L</span></p>"
25690580,"<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">Белый и золото, р</span>азмеры: S, M, L</p>"
25706522,"<p>Ткань - кристалл&nbsp;</p>
<p>Цвета: синий, зеленый, черный, беж</p>
<p>Размер: универсальный</p>
<p>Вырез можно носить как на груди, так и на спине</p>"
25706529,"<p style="""">Ткань - кристалл&nbsp;</p>
<p style="""">Цвета: синий, зеленый, черный, беж</p>
<p style="""">Размер: универсальный</p>
<p style="""">Вырез можно носить как на груди, так и на спине</p>"
25706548,"<p style=""margin: 0px 0px 8px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; font-style: normal; font-variant: normal; font-weight: normal; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49); letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Ткань - кристалл&nbsp;</p>

<p style=""margin: 8px 0px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; font-style: normal; font-variant: normal; font-weight: normal; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49); letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Цвета: синий, зеленый, черный, беж</p>

<p style=""margin: 8px 0px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; font-style: normal; font-variant: normal; font-weight: normal; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49); letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Размер: универсальный</p>

<p style=""margin: 8px 0px; padding: 0px; border: 0px; font-family: arial; font-size: 14.44444465637207px; font-style: normal; font-variant: normal; font-weight: normal; line-height: 18px; vertical-align: baseline; color: rgb(49, 49, 49); letter-spacing: normal; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">Вырез можно носить как на груди, так и на спине</p>"
25707075,"<p>верх сетка с нашивкой, низ креп - шифон, есть кристалл</p>
<p>размеры S,M,L</p>
<p>&nbsp;</p>"
25707078,"<p style="""">верх сетка с нашивкой, низ креп - шифон, есть кристалл</p>
<p style="""">размеры S,M,L</p>"
25707084,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 12.727272033691406px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.795454025268555px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">верх сетка с нашивкой, низ креп - шифон, есть кристалл</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 12.727272033691406px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.795454025268555px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">размеры S,M,L</p>
"
25757250,"<p>размеры S,M</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">гипюр+стразы</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">Цвета: синий, белый</span></p>
"
25757269,"<p>размеры S,M</p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">гипюр+стразы</span></p>

<p><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">Цвета: синий, белый</span></p>
"
25757275,"<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.796875px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;"">размеры S,M</p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.796875px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">гипюр+стразы</span></p>

<p style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.796875px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px;""><span style=""color: rgb(0, 0, 0); font-family: tahoma, arial, verdana, sans-serif, 'Lucida Sans'; font-size: 11px; line-height: 15.0625px;"">Цвета: синий, белый</span></p>
"
25757600,"<p>Размер&nbsp;S (42)</p>

<p>&nbsp;</p>"
25757627,"<p><span style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.796875px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); display: inline !important; float: none;"">Размер</span><span style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, 'Trebuchet MS'; font-size: 13px; font-style: normal; font-variant: normal; font-weight: normal; letter-spacing: normal; line-height: 20.796875px; orphans: auto; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: auto; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); display: inline !important; float: none;"">&nbsp;S (42)</span></p>"
